time_ms,x,y,action
2600,36.42787609686544,47.66044443118986,arc
2650,35.735764363510505,48.19152044289,arc
2700,35.00000000000004,48.660254037844474,arc
2750,34.226182617407034,49.06307787036659,arc
2800,33.42020143325672,49.396926207859174,arc
2850,32.58819045102524,49.65925826289077,arc
2900,31.736481776669333,49.848077530122175,arc
2950,30.871557427476606,49.96194698091755,arc
3000,30.00000000000002,50.0000000000001,arc
3050,19.999999999999975,50.00000000000011,forward
3100,16.46446609406722,50.000000000000114,forward-B-start
3150,19.999999999999968,46.464466094067355,arc-B
3200,19.999999999999975,50.00000000000011,forward-B-end
3250,19.999999999999993,60.000000000000156,forward
3300,20.0,63.53553390593291,forward-B-start
3350,16.464466094067237,60.00000000000017,arc-B
3400,19.999999999999993,60.00000000000016,forward-B-end
3450,30.000000000000043,60.000000000000135,forward
3500,33.535533905932795,60.00000000000013,forward-B-start
3550,30.000000000000043,63.5355339059329,arc-B
3600,30.000000000000032,60.00000000000014,forward-B-end
3650,29.999999999999996,50.000000000000085,forward
3700,30.03805301908254,49.1284425725235,arc
3750,30.151922469877913,48.26351822333077,arc
3800,30.340741737109308,47.41180954897486,arc
3850,30.603073792140904,46.57979856674337,arc
3900,30.936922129633487,45.77381738259306,arc
3950,31.3397459621556,45.00000000000005,arc
4000,31.80847955711007,44.26423563648958,arc
4050,32.339555568810205,43.572123903134646,arc
4100,32.92893218813451,42.92893218813456,arc
4150,33.572123903134596,42.33955556881025,arc
4200,34.26423563648953,41.808479557110104,arc
4250,34.99999999999999,41.33974596215563,arc
4300,35.773817382593,40.936922129633516,arc
4350,36.579798566743314,40.603073792140925,arc
4400,37.411809548974794,40.34074173710932,arc
4450,38.263518223330706,40.15192246987792,arc
4500,39.12844257252343,40.03805301908254,arc
4550,40.00000000000002,39.99999999999999,arc
4600,50.000000000000085,39.99999999999996,forward
4650,50.871557427476674,40.0380530190825,arc
4700,51.7364817766694,40.15192246987787,arc
4750,52.58819045102531,40.34074173710926,arc
4800,53.4202014332568,40.60307379214086,arc
4850,54.22618261740711,40.936922129633444,arc
